"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","entrezgene_id","description"
"11091","ENSG00000163564",12.5926817124039,2.22476922264,0.414738003857013,5.20939704857697,1.89455296126173e-07,3.19569235353632e-06,"PYHIN1",149628,"pyrin and HIN domain family member 1"
"14857","ENSG00000180113",307.351943143231,2.22208736733299,0.268102681156479,8.27353635575324,1.30043124262397e-16,2.26501515815006e-14,"TDRD6",221400,"tudor domain containing 6"
"44269","ENSG00000258168",45.3531623667544,2.21723256710091,0.359693513994296,6.09867846839859,1.06948946942879e-09,3.35261698894851e-08,"AC025569.1",NA,"novel transcript, antisense to PTPRB"
"6992","ENSG00000134830",168.480551566651,2.2135380213608,0.357311967501277,6.16904518745508,6.87035936148026e-10,2.26116508794026e-08,"C5AR2",27202,"complement component 5a receptor 2"
"12969","ENSG00000170891",369.113994254671,2.21312879431855,0.304384061515206,7.25403728586451,4.04528681827673e-13,3.15909388481193e-11,"CYTL1",54360,"cytokine like 1"
"44324","ENSG00000258274",23.2151011386447,2.21280873121688,0.405713697451419,5.37564942353832,7.63071382335804e-08,1.4260097689305e-06,"AC012085.2",NA,"novel transcript"
"47912","ENSG00000264345",3.49206429226268,2.20809382700358,0.422944871175565,4.6610037170898,3.14671039977673e-06,3.69363233241565e-05,"LINC01894",NA,"long intergenic non-protein coding RNA 1894"
"23070","ENSG00000214897",4.04156575273139,2.20777029838373,0.441411058909712,4.87438152216295,1.09149867410546e-06,1.47449818707153e-05,"PNMA6E",649238,"PNMA family member 6E"
"17487","ENSG00000197415",69.4840843531332,2.20225673703822,0.247513835710043,8.85587208396724,8.30320564932263e-19,2.31913770041396e-16,"VEPH1",79674,"ventricular zone expressed PH domain containing 1"
"11102","ENSG00000163599",26.4240658553482,2.19397334820963,0.324736445287664,6.67594945339334,2.45636627276827e-11,1.24030494388656e-09,"CTLA4",1493,"cytotoxic T-lymphocyte associated protein 4"
"17333","ENSG00000196932",30.1703732886093,2.1865458659542,0.320698485296286,6.74978503324828,1.48064363010657e-11,8.01123812638638e-10,"TMEM26",219623,"transmembrane protein 26"
"31720","ENSG00000233609",31.2670207335589,2.18609623768036,0.371059009648542,5.84992982539461,4.91780450083111e-09,1.28772544712219e-07,"RPL10P19",NA,"ribosomal protein L10 pseudogene 19"
"55629","ENSG00000279288",4.79146482680952,2.18502829447092,0.413659516464704,4.82119768667234,1.42698854417099e-06,1.85574353334451e-05,"AC073346.2",NA,"tec"
"15255","ENSG00000182255",7.8568935211505,2.17940925284975,0.377388796178693,5.50253320809216,3.74372681617304e-08,7.61592929670687e-07,"KCNA4",3739,"potassium voltage-gated channel subfamily A member 4"
"11758","ENSG00000165917",101.18977108335,2.17645678546208,0.319100901648233,6.79799564380114,1.06084662441306e-11,5.86264311883745e-10,"RAPSN",5913,"receptor associated protein of the synapse"
"15854","ENSG00000184672",5.06428461816421,2.16694781310592,0.42942026740568,4.66169448277859,3.13616513103382e-06,3.68576677624874e-05,"RALYL",138046,"RALY RNA binding protein like"
"12092","ENSG00000167208",143.717669973226,2.16603396995181,0.343480815896822,6.27994238482895,3.38698521197837e-10,1.21395031823082e-08,"SNX20",124460,"sorting nexin 20"
"3373","ENSG00000106804",118.298903993176,2.16557151829615,0.256189485993046,8.42879678562774,3.49237457077456e-17,6.94064671908486e-15,"C5",727,"complement C5"
"25010","ENSG00000223770",3.75506529388317,2.1649052597632,0.432543930585693,4.53435673762911,5.77793031992568e-06,6.23838083755381e-05,"AC006145.1",NA,"novel transcript"
"8614","ENSG00000144583",70.2594980062067,2.1642320013335,0.358961530850633,5.99159037163669,2.07798797429769e-09,6.02092160440666e-08,"MARCH4",57574,"membrane associated ring-CH-type finger 4"
"17985","ENSG00000198857",1219.95281741558,2.16325633000498,0.293180543426936,7.36672404147932,1.74871945292764e-13,1.50598747775322e-11,"HSD3BP5",NA,"hydroxy-delta-5-steroid dehydrogenase, 3 beta, pseudogene 5"
"614","ENSG00000046889",586.202245710313,2.15764875081274,0.309188906357243,6.96310450178891,3.32854718940703e-12,2.11899278261163e-10,"PREX2",80243,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2"
"36555","ENSG00000242574",428.965968823726,2.15655953203628,0.281819737892692,7.63914494250857,2.18669035495522e-14,2.2629562076525e-12,"HLA-DMB",3109,"major histocompatibility complex, class II, DM beta"
"9368","ENSG00000150782",169.819362081072,2.15496298400945,0.200982055867143,10.7035389595516,9.79637804455418e-27,1.01239036171771e-23,"IL18",3606,"interleukin 18"
"8471","ENSG00000143631",27.6152748176473,2.15413063070635,0.418489379198946,5.1047329137471,3.31262043702369e-07,5.23718365165964e-06,"FLG",2312,"filaggrin"
"3187","ENSG00000105711",282.293718389539,2.15161397842778,0.190374032462322,11.2918050692098,1.44047588556892e-29,3.18993384859237e-26,"SCN1B",6324,"sodium voltage-gated channel beta subunit 1"
"969","ENSG00000066294",894.846471404033,2.15075254573914,0.339192479361371,6.32306450570082,2.56426190917765e-10,9.50954688639169e-09,"CD84",8832,"CD84 molecule"
"13835","ENSG00000174944",165.87832742014,2.15060098844637,0.294556193068429,7.27852897306003,3.37479760333839e-13,2.69661984784278e-11,"P2RY14",9934,"purinergic receptor P2Y14"
"15680","ENSG00000183914",45.472243194804,2.14926592383916,0.347897775293767,6.12383609396412,9.13488679995306e-10,2.90768886508157e-08,"DNAH2",146754,"dynein axonemal heavy chain 2"
"2982","ENSG00000104833",36.6933496140702,2.14868426847833,0.438450057213066,4.92310407494674,8.51821200993725e-07,1.18426065894208e-05,"TUBB4A",10382,"tubulin beta 4A class IVa"
"42562","ENSG00000254952",4.79958611656849,2.14702742995437,0.415253595826192,4.75083700329764,2.02576377242405e-06,2.52126672968538e-05,"LINC02705",NA,"long intergenic non-protein coding RNA 2705"
"15831","ENSG00000184574",377.212252495502,2.14639032394356,0.301266208008572,7.11058578200287,1.15551455309746e-12,8.23015976433399e-11,"LPAR5",57121,"lysophosphatidic acid receptor 5"
"27586","ENSG00000227508",6.51362526416581,2.13787175363032,0.383364848262103,5.26442354175142,1.40629909031869e-07,2.45630933505073e-06,"LINC01624",NA,"long intergenic non-protein coding RNA 1624"
"6940","ENSG00000134531",1540.17302613376,2.13709038633846,0.180613824128988,11.8285970639324,2.7774508621476e-32,7.82811900719655e-29,"EMP1",2012,"epithelial membrane protein 1"
"37605","ENSG00000246731",35.0966546340813,2.13417770995684,0.322926532774218,6.54630552562314,5.89778629772288e-11,2.67714595297661e-09,"AC100786.1",NA,"novel transcript, antisense to RPL38"
"2684","ENSG00000102524",222.315700993731,2.13316744741962,0.276903844869218,7.68902549940567,1.48259915363174e-14,1.60156869547195e-12,"TNFSF13B",10673,"TNF superfamily member 13b"
"39995","ENSG00000251632",6.89626986789231,2.12544326137245,0.394630591337013,5.13090953333399,2.88345477097157e-07,4.67306577440834e-06,"LINC02172",NA,"long intergenic non-protein coding RNA 2172"
"52045","ENSG00000272636",151.582973569215,2.12529949908516,0.390829102557446,5.41015462962364,6.29703534112273e-08,1.21033469733929e-06,"DOC2B",8447,"double C2 domain beta"
"10184","ENSG00000157873",1282.86974945941,2.12069077681635,0.303169856041724,6.98278070275889,2.8939396555729e-12,1.88489099037241e-10,"TNFRSF14",8764,"TNF receptor superfamily member 14"
"12025","ENSG00000166928",134.763536245957,2.1131712582541,0.37486173624923,5.610763773079,2.01435580465193e-08,4.44491622858532e-07,"MS4A14",84689,"membrane spanning 4-domains A14"
"29003","ENSG00000229657",49.7157694211459,2.11130753676925,0.399102120446128,5.25128440145179,1.51042255379998e-07,2.62339666305102e-06,"AL391822.1",NA,"ribosomal protein L13a (RPL13A) pseudogene"
"5923","ENSG00000127329",761.346028653597,2.10682828212062,0.261125187418185,8.05872278143371,7.7095713513884e-16,1.18915343585619e-13,"PTPRB",5787,"protein tyrosine phosphatase receptor type B"
"1595","ENSG00000083454",12.4158917800821,2.10544784833376,0.435502439047194,4.72026589070387,2.35536553287054e-06,2.87041657293967e-05,"P2RX5",5026,"purinergic receptor P2X 5"
"12024","ENSG00000166927",905.995904018033,2.1053510354936,0.344854310917915,6.0874423459451,1.14728669394065e-09,3.54983327068283e-08,"MS4A7",58475,"membrane spanning 4-domains A7"
"3003","ENSG00000104894",764.064289307101,2.10284537603015,0.238515479138216,8.80932774012617,1.25898594145454e-18,3.39411662112305e-16,"CD37",951,"CD37 molecule"
"26304","ENSG00000225670",398.379802950145,2.10217484986506,0.353793824292935,5.92334962860127,3.15449178262328e-09,8.63183660517824e-08,"CADM3-AS1",NA,"CADM3 antisense RNA 1"
"9793","ENSG00000154342",1419.37949350485,2.09701877004562,0.344265520648207,6.0742496394596,1.24568814150922e-09,3.81244515806617e-08,"WNT3A",89780,"Wnt family member 3A"
"15291","ENSG00000182389",150.434584189455,2.09423286176042,0.224477679347373,9.31218354894407,1.25230874072603e-20,4.73479608399134e-18,"CACNB4",785,"calcium voltage-gated channel auxiliary subunit beta 4"
"12638","ENSG00000169432",982.483960239567,2.09013242187939,0.305555003652584,6.8277969717656,8.62284993284095e-12,4.82552737306621e-10,"SCN9A",6335,"sodium voltage-gated channel alpha subunit 9"
"7319","ENSG00000136531",20.5180056091802,2.08927577822547,0.33458644090971,6.15051864282836,7.72299795913616e-10,2.50456177538806e-08,"SCN2A",6326,"sodium voltage-gated channel alpha subunit 2"
"16478","ENSG00000187123",884.039726178017,2.0875065104641,0.287108333802171,7.2600617413011,3.86913675656523e-13,3.05228617974025e-11,"LYPD6",130574,"LY6/PLAUR domain containing 6"
"16805","ENSG00000188549",357.817119137939,2.08745855725331,0.290764324692375,7.16583155000143,7.73157953304842e-13,5.72081528074225e-11,"CCDC9B",388115,"coiled-coil domain containing 9B"
"11963","ENSG00000166741",237.933622190493,2.08249433215337,0.356949404935983,5.81315546409158,6.13060767224719e-09,1.57470778510919e-07,"NNMT",4837,"nicotinamide N-methyltransferase"
"33414","ENSG00000236120",37.6160252383323,2.0814768240017,0.402960861508343,5.1005834799167,3.38607990674439e-07,5.32886473851759e-06,"AC110995.1",NA,"novel transcript"
"15460","ENSG00000183114",26.274386237592,2.07878991125476,0.372240794456962,5.51660020124387,3.45620466134915e-08,7.07870015354721e-07,"FAM43B",163933,"family with sequence similarity 43 member B"
"32938","ENSG00000235387",41.8526576219036,2.07875866798511,0.239232447585636,8.62733080865401,6.28003368955402e-18,1.45726729244717e-15,"SPAAR",158376,"small regulatory polypeptide of amino acid response"
"16946","ENSG00000189058",588.389623846311,2.07379330960298,0.27918561382104,7.41727377006439,1.19555657528852e-13,1.06205846715387e-11,"APOD",347,"apolipoprotein D"
"37676","ENSG00000247774",166.200508107962,2.07273819590444,0.257485770768387,8.03164617493159,9.61733970118277e-16,1.47607120176123e-13,"PCED1B-AS1",100233209,"PCED1B antisense RNA 1"
"23349","ENSG00000215808",49.5380835397859,2.07038726133565,0.365730889954345,5.626166425704,1.84258582841878e-08,4.10680722059436e-07,"LINC01139",NA,"long intergenic non-protein coding RNA 1139"
"13387","ENSG00000172572",1238.42381432136,2.06480560715109,0.21149277555721,9.75809310863924,1.70327624717813e-22,8.55089614713852e-20,"PDE3A",5139,"phosphodiesterase 3A"
"8331","ENSG00000143028",313.562528697731,2.05797138563584,0.31395231520379,6.54034910687874,6.13753941577487e-11,2.77784137966815e-09,"SYPL2",284612,"synaptophysin like 2"
"27455","ENSG00000227306",216.51685706121,2.05688603530419,0.33791770942528,6.06422264943503,1.32593369661503e-09,4.02442197360987e-08,"LINC02708",NA,"long intergenic non-protein coding RNA 2708"
"5766","ENSG00000125878",51.8233977858253,2.05625122483657,0.275982784491864,7.41026165003886,1.2605047517436e-13,1.10393866718381e-11,"TCF15",6939,"transcription factor 15"
"123","ENSG00000006071",45.7143463122129,2.05468903713131,0.428806540121921,4.75106766116292,2.02345405439314e-06,2.51940345575705e-05,"ABCC8",6833,"ATP binding cassette subfamily C member 8"
"27345","ENSG00000227158",3.30966025743482,2.05444909148169,0.440705984210146,4.33581585647783,1.45220479809301e-05,0.000138873242921892,"AC073621.1",NA,"ligand of numb-protein X 1, E3 ubiquitin protein ligase pseudogene"
"20265","ENSG00000205403",197.426646429274,2.05336486710811,0.35632400065288,5.73761002520608,9.60218997710581e-09,2.32212711279416e-07,"CFI",3426,"complement factor I"
"26","ENSG00000002726",38495.1095000321,2.05172954922074,0.442669255804878,4.83239270627667,1.34901818771167e-06,1.76396503051982e-05,"AOC1",26,"amine oxidase copper containing 1"
"1284","ENSG00000075035",67.7023335085418,2.04873637075252,0.442509586723338,4.84543782107053,1.26332773722298e-06,1.67308628095361e-05,"WSCD2",9671,"WSC domain containing 2"
"9693","ENSG00000153446",110.146717804252,2.04689267050686,0.273648804616307,7.46302356640029,8.45592156977891e-14,7.80234929844809e-12,"C16orf89",146556,"chromosome 16 open reading frame 89"
"10663","ENSG00000161649",79.0245710913013,2.04667939268932,0.393402952809711,5.17049870567461,2.33470090827851e-07,3.86866554031847e-06,"CD300LG",146894,"CD300 molecule like family member g"
"29616","ENSG00000230521",6.92065467840384,2.04584416572932,0.432011769991762,4.52438222092892,6.0572172491627e-06,6.48900851333073e-05,"AL645929.1",NA,"HLA complex group 4 pseudogene 7"
"20394","ENSG00000205865",124.507172629762,2.04242480653898,0.24602201093014,8.28339110612222,1.19716442211416e-16,2.12089649021744e-14,"FAM99B",NA,"family with sequence similarity 99 member B"
"6205","ENSG00000129910",155.063135822564,2.04189156056646,0.417984403087356,4.86602189125969,1.13866910824535e-06,1.52757067775555e-05,"CDH15",1013,"cadherin 15"
"13549","ENSG00000173372",2950.49134480353,2.04146006016234,0.338135573837659,6.02223233032277,1.72027717359495e-09,5.07940506790135e-08,"C1QA",712,"complement C1q A chain"
"44757","ENSG00000258810",9.24111566272603,2.04066487200287,0.365337241201356,5.39911943128454,6.69687828176949e-08,1.27689617078536e-06,"AL133371.2",NA,"novel transcript, antisense to RNASE1"
"29808","ENSG00000230795",22.3859832109424,2.03781145891874,0.311123788732868,6.47408680985255,9.53870527073492e-11,4.04553323541169e-09,"HLA-K",NA,"major histocompatibility complex, class I, K (pseudogene)"
"10305","ENSG00000158813",125.146193282659,2.03722676361923,0.294299619764087,6.90359012175357,5.07044632619674e-12,3.03649936732472e-10,"EDA",1896,"ectodysplasin A"
"5704","ENSG00000125657",31.8740631968876,2.0352164016101,0.349669881632369,5.76198228032932,8.31317279392715e-09,2.0602181944854e-07,"TNFSF9",8744,"TNF superfamily member 9"
"313","ENSG00000012124",330.308484781442,2.03494097078407,0.355801385918645,5.69938700052804,1.20238992041994e-08,2.82406778051359e-07,"CD22",933,"CD22 molecule"
"19905","ENSG00000204335",70.9569520521923,2.03303778335381,0.375941133064973,5.37401318642629,7.7003222676179e-08,1.4355567724772e-06,"SP5",389058,"Sp5 transcription factor"
"9528","ENSG00000152128",47.9843197858761,2.03290760992603,0.374052608515146,5.39440096781917,6.87525333345144e-08,1.29892430893964e-06,"TMEM163",81615,"transmembrane protein 163"
"26553","ENSG00000226031",12.9721209360098,2.03049377168746,0.353350425262087,5.62003489501929,1.90918893752755e-08,4.23394739843823e-07,"FGF13-AS1",NA,"FGF13 antisense RNA 1"
"6847","ENSG00000134042",32.0743542837465,2.02884222421128,0.359421922763212,5.59897858826622,2.15618424188491e-08,4.73093984792342e-07,"MRO",83876,"maestro"
"46827","ENSG00000261502",4.95836409782793,2.02767277644769,0.442675854974624,4.44594845847654,8.75049283046385e-06,8.88897540048725e-05,"AC040174.1",NA,"novel transcript"
"8841","ENSG00000146151",148.76138585402,2.02741737961616,0.237518739928505,8.51964901116949,1.60037580636921e-17,3.37526878400439e-15,"HMGCLL1",54511,"3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1"
"8806","ENSG00000145936",20.380167967348,2.02403142131728,0.348251251586507,5.73363883417647,9.82985325860879e-09,2.36794825622881e-07,"KCNMB1",3779,"potassium calcium-activated channel subfamily M regulatory beta subunit 1"
"38978","ENSG00000250126",4.60946929251254,2.01874367491044,0.441752162936834,4.31359420229805,1.60621652527845e-05,0.000151314284209079,"AC116563.1",NA,"novel transcript"
"1021","ENSG00000067798",175.657850793869,2.01808124014597,0.320271533308821,6.28064909300263,3.37162369279836e-10,1.21265022445276e-08,"NAV3",89795,"neuron navigator 3"
"10692","ENSG00000161921",667.583265165708,2.01342258959198,0.241346109475777,8.33575396961333,7.70058950377871e-17,1.4295890801536e-14,"CXCL16",58191,"C-X-C motif chemokine ligand 16"
"7273","ENSG00000136250",197.910033354,2.01315003196702,0.289160582586384,6.9477690945767,3.71107746233019e-12,2.33376337859276e-10,"AOAH",313,"acyloxyacyl hydrolase"
"23021","ENSG00000214787",11.5136523428941,2.01000413777878,0.400395366118322,4.90001064666323,9.58314620947895e-07,1.31302913579415e-05,"MS4A4E",643680,"membrane spanning 4-domains A4E"
"36850","ENSG00000243316",9.39603131727793,2.00912742582331,0.429032835039742,4.52345772815988,6.08374745378078e-06,6.5106807838994e-05,"GUCY2GP",NA,"guanylate cyclase 2G, pseudogene"
"13006","ENSG00000171044",16.1672726094057,2.00840224734062,0.337520428793253,5.84581621646359,5.04090353473732e-09,1.31551458154429e-07,"XKR6",286046,"XK related 6"
"3179","ENSG00000105697",22.4916757830034,2.00674772386719,0.385048188412879,5.14874732435889,2.62231849184122e-07,4.29248892304927e-06,"HAMP",57817,"hepcidin antimicrobial peptide"
